"date","month","year","ind","maxtp","ind.1","mintp","igmin","gmin","ind.2","rain","cbl","wdsp","ind.3","hm","ind.4","ddhm","ind.5","hg","sun","glorad","soil","pe","evap","smd_wd","smd_md","smd_pd"
1,"dec",2019,0,8.2,0,0.8,0,1.5,0,0,1025.3,4.6,0,10,0,40,0,16,5,395,8.425,0.2,0.3,0.9,0.9,-7.7
2,"dec",2019,0,9,0,-1.2,0,-4.4,0,0,1029.5,3.7,0,7,0,190,0,10,5.2,409,7.085,0.1,0.2,1,1,-7.2
3,"dec",2019,0,10.3,0,8.2,0,-2.2,0,0.2,1019.5,12.2,0,18,0,200,0,29,0.1,133,7.627,1,1.2,1.8,1.8,-6
4,"dec",2019,0,10.7,0,7.2,0,6.9,0,9.2,1014,8.8,0,17,0,180,0,25,4.7,364,8.352,0.3,0.3,0,-7.1,-10
5,"dec",2019,0,11.9,0,7.4,0,5.2,0,5,1010.9,14.9,0,21,0,220,0,31,0,72,8.618,0.5,0.8,0,-4.5,-10
6,"dec",2019,0,11.9,0,8,0,9.7,0,7.4,1006.2,12.9,0,23,0,250,0,32,3,292,9.505,0.2,0.3,0,-7.2,-10
7,"dec",2019,0,13.1,0,8,0,6.1,0,10,1003.2,14.2,0,28,0,200,0,39,0,129,9.4,0.3,0.5,0,-9.7,-10
8,"dec",2019,0,10.6,0,5.7,0,5.2,0,10.2,998.8,27.4,0,41,0,280,0,62,1.5,233,9.073,1,1.5,0,-9.2,-10
9,"dec",2019,0,11.5,0,8.4,0,4.4,0,3,1013.8,12.9,0,27,0,320,0,42,3.8,312,8.595,1,1,0,-2,-10
10,"dec",2019,0,13,0,6.3,0,7,0,19.8,1000.6,20.9,0,30,0,210,0,44,0.6,97,9.29,0.8,1.1,0,-10,-10
11,"dec",2019,0,8.9,0,3.9,0,2.4,0,10,998,14.7,0,25,0,280,0,40,2,246,7.992,0.6,0.7,0,-9.4,-10
12,"dec",2019,0,10.5,0,5.7,0,2.5,0,12,985.1,18.6,0,32,0,290,0,50,0,115,8.315,0.9,1.2,0,-10,-10
13,"dec",2019,0,8.5,0,4.8,0,1.5,0,8.2,983.2,19.8,0,32,0,290,0,50,0.1,103,7.622,1,1.4,0,-7.2,-10
14,"dec",2019,0,8.2,0,3.6,0,1.3,0,3.8,983.6,19,0,33,0,250,0,45,0.2,152,7.061,1.5,2,0,-2.3,-10
15,"dec",2019,0,8.6,0,3.1,0,0.8,0,6,984.7,13,0,30,0,220,0,46,0.8,202,6.628,1,1.2,0,-5,-10
16,"dec",2019,0,7.5,0,1.3,0,-0.9,0,1.4,992.7,3.7,0,8,0,310,0,13,4.7,367,6.539,0,0.1,0,-1.4,-10
17,"dec",2019,0,8.5,0,1.3,0,-0.7,0,5.8,995.5,5.3,0,15,0,130,0,26,2,251,6.298,0.2,0.3,0,-5.6,-10
18,"dec",2019,0,12.7,0,7.2,0,2.7,0,34.8,980.9,18.5,0,38,0,220,0,56,0,43,7.43,1.2,1.5,0,-10,-10
19,"dec",2019,0,10.6,0,3.1,0,6.3,0,3.2,979.4,5.4,0,13,0,190,0,21,2.2,225,7.906,0.2,0.3,0,-3,-10
20,"dec",2019,0,9,0,2.7,0,-0.5,0,8,974.1,4.9,0,11,0,150,0,16,1.8,208,6.969,0.2,0.3,0,-7.8,-10
21,"dec",2019,0,8.9,0,3.4,0,0.2,0,0.6,972,4.1,0,15,0,260,0,21,2.3,265,6.786,0.1,0.2,0,-0.5,-10
22,"dec",2019,0,10.3,0,7.6,0,1.1,0,4.3,988.4,15,0,23,0,280,0,35,1.8,244,7.087,0.7,0.8,0,-3.6,-10
23,"dec",2019,0,11.1,0,6.9,0,5.7,0,2.2,1002.2,9.9,0,20,0,270,0,28,0,156,7.385,0.8,0.9,0,-1.4,-10
24,"dec",2019,0,11.1,0,5.1,0,5.3,0,6.5,1008.8,10.2,0,25,0,230,0,35,2.1,229,7.73,0.5,0.6,0,-6,-10
25,"dec",2019,0,11.8,0,2.5,0,0.6,0,2.3,1009.6,12.5,0,26,0,130,0,45,0,119,7.045,0.7,0.9,0,-1.6,-10
26,"dec",2019,0,12.5,0,8.6,0,6.4,0,24.5,1006.5,14.4,0,23,0,110,0,37,0,74,8.292,0.6,0.8,0,-10,-10
27,"dec",2019,0,12.5,0,10.3,0,9.5,0,0.6,1018.4,12.7,0,17,0,190,0,27,0,35,9.315,0.6,0.8,0,0,-9.5
28,"dec",2019,0,12.2,0,9.9,0,9.3,0,0.4,1020.6,15.5,0,22,0,160,0,35,0,177,9.41,0.8,1,0.4,0.4,-8.6
29,"dec",2019,0,13.4,0,11,0,10.2,0,0,1019.9,12.1,0,18,0,150,0,32,0.7,220,9.523,0.9,1,1.4,1.4,-7.2
30,"dec",2019,0,12.1,0,10.2,0,9.8,0,0.4,1021.6,6.5,0,16,0,170,0,25,0,64,9.58,0.6,0.7,1.5,1.5,-6.7
31,"dec",2019,0,11.1,0,8.3,0,8.9,0,0,1025.1,4.2,0,9,0,90,0,16,0.1,93,9.555,0.5,0.7,2.1,2.1,-5.8
1,"jan",2020,0,11.2,0,8.4,0,7.3,0,0,1019.6,9.7,0,19,0,180,0,31,2.1,265,9.257,0.6,0.7,2.7,2.7,-4.9
2,"jan",2020,0,11.9,0,7.7,0,8.3,0,7.6,1008,16.7,0,24,0,200,0,36,0.1,104,9.53,0.6,0.9,0,-4.3,-10
3,"jan",2020,0,9.4,0,6.3,0,4.1,0,0.6,1022.8,8.5,0,15,0,0,0,26,5.7,362,8.792,0.6,0.6,0,0,-9.5
4,"jan",2020,0,10.4,0,6.9,0,4.6,0,2.1,1029.9,10.3,0,15,0,210,0,22,0.3,209,8.605,0.5,0.6,0,-1.6,-10
5,"jan",2020,0,10.9,0,9,0,7.6,0,2.1,1019.6,14.9,0,23,0,180,0,34,0,83,9.113,0.6,0.8,0,-1.5,-10
6,"jan",2020,0,10.7,0,7.8,0,8.2,0,13.7,1008.4,15.4,0,26,0,180,0,41,4.8,340,9.128,0.5,0.6,0,-10,-10
7,"jan",2020,0,12.8,0,9.5,0,6.1,0,4.4,1011,16.4,0,23,0,230,0,36,0,78,9.52,0.9,1.1,0,-3.5,-10
8,"jan",2020,0,9.9,0,4.1,0,5,0,13.7,1010.2,8.3,0,21,0,20,0,33,0.2,176,9.24,0.5,0.7,0,-10,-10
9,"jan",2020,0,8.5,0,2.9,0,1.4,0,0.7,1009,8.2,0,19,0,90,0,31,2.2,267,7.848,0.5,0.6,0,-0.2,-9.7
10,"jan",2020,0,11.3,0,5.2,0,1.4,0,1.2,1016.1,14.5,0,26,0,200,0,38,0.1,114,7.671,0.8,1,0,-0.4,-9.7
11,"jan",2020,0,13.1,0,7.2,0,6.8,0,11.5,1008.7,14.9,0,31,0,210,0,49,0,82,9.068,0.9,1.1,0,-10,-10
12,"jan",2020,0,9.4,0,5.6,0,5,0,4.3,1010.7,9.3,0,17,0,270,0,30,2.8,317,8.517,0.6,0.7,0,-3.7,-10
13,"jan",2020,0,10,0,4.8,0,4.2,0,18.2,991.2,23.3,0,34,0,180,0,57,1.7,253,8.006,1.1,1.6,0,-10,-10
14,"jan",2020,0,7.9,0,4.6,0,2.8,0,6.5,983.8,12.3,0,25,0,230,0,38,0.8,210,7.326,0.9,1.1,0,-5.6,-10
15,"jan",2020,0,9.6,0,5.5,0,2.5,0,6.6,995.2,14.6,0,24,0,230,0,38,3.7,336,6.915,0.8,1,0,-5.8,-10
16,"jan",2020,0,10.9,0,6.4,0,4.4,0,8,993.7,14.6,0,25,0,150,0,42,1.6,291,7.849,0.9,1.1,0,-7.1,-10
17,"jan",2020,0,7.9,0,1.3,0,2.2,0,7.5,1010.6,7.7,0,24,0,250,0,33,1.9,259,7.12,0.5,0.6,0,-7,-10
18,"jan",2020,0,9.4,0,0.2,0,-3.7,0,0,1028.1,5.1,0,11,0,80,0,15,6.8,497,6.288,0.3,0.5,0.3,0.3,-9.2
19,"jan",2020,0,9.7,0,0.4,0,-4.5,0,0,1040.4,4.9,0,12,0,190,0,17,5.1,481,5.654,0.3,0.5,0.7,0.7,-8.4
20,"jan",2020,0,10.1,0,6.6,0,-1.8,0,0,1043.3,7,0,11,0,190,0,17,0.2,252,6.304,0.8,0.9,1.4,1.4,-7.2
21,"jan",2020,0,10.2,0,6.2,0,4.5,0,0,1040.5,2.3,0,6,0,270,0,9,0.2,243,7.055,0.4,0.6,1.8,1.8,-6.4
22,"jan",2020,0,13.4,0,6.8,0,4.3,0,0,1035.9,2.3,0,6,0,70,0,9,5.5,497,7.592,0.2,0.4,2,2,-5.9
23,"jan",2020,0,8.9,0,3.4,0,0.3,0,0,1028.8,1.9,0,5,0,320,0,7,0,154,7.689,0.3,0.4,2.3,2.3,-5.3
24,"jan",2020,0,8.4,0,5.6,0,2.5,0,1.6,1019.7,4.5,0,12,0,170,0,18,0.2,249,7.859,0.3,0.4,1,1,-6.4
25,"jan",2020,0,10.2,0,7.1,0,5.5,0,7.6,1006.9,11.5,0,17,0,180,0,25,0.1,149,7.995,0.6,0.8,0,-6,-10
26,"jan",2020,0,9.7,0,4.2,0,5.3,0,9,998.3,13,0,25,0,190,0,38,3.1,432,8.04,0.6,0.8,0,-8.4,-10
27,"jan",2020,0,7.7,0,3.1,0,2.1,0,4,990.7,15,0,27,0,260,0,37,1,262,6.908,1.1,1.4,0,-2.9,-10
28,"jan",2020,0,7.5,0,2.4,0,0.1,0,6.8,996.9,19.5,0,30,0,270,0,49,3.4,419,6.007,1,1.4,0,-5.8,-10
29,"jan",2020,0,10.1,0,6.5,0,1.7,0,1,1002.7,11.1,0,21,0,270,0,32,0.3,206,6.606,0.8,1,0,-0.2,-9.7
30,"jan",2020,0,11.2,0,8.9,0,6.8,0,1.6,997.5,10,0,20,0,190,0,29,0.1,275,7.82,0.4,0.6,0,-1.2,-10
31,"jan",2020,0,11.8,0,9.3,0,9,0,6,996.2,17.4,0,22,0,240,0,31,0,182,8.823,0.9,1.2,0,-5.1,-10
1,"feb",2020,0,9.8,0,6.4,0,5.7,0,5,999.5,13.9,0,24,0,250,0,35,0.2,258,8.283,1.1,1.3,0,-3.9,-10
2,"feb",2020,0,11.4,0,7.3,0,5.6,0,0.2,1001.4,17.5,0,27,0,230,0,38,0.3,292,8.333,0.6,0.9,0.4,0.4,-9.1
3,"feb",2020,0,9.2,0,6,0,5.7,0,2,1014.5,14.3,0,22,0,300,0,35,3,445,8.024,1.1,1.4,0,-0.5,-9.5
4,"feb",2020,0,10.1,0,3.5,0,4.4,0,0.6,1027.8,9.3,0,23,0,290,0,38,5.6,586,7.569,0.7,1,0.1,0.1,-8.9
5,"feb",2020,0,9.6,0,2.8,0,-0.9,0,0,1030.3,7.2,0,13,0,170,0,20,0.2,325,7.338,0.6,0.8,0.8,0.8,-7.8
6,"feb",2020,0,9.6,0,8.1,0,6.4,0,0,1019.3,11.2,0,16,0,140,0,31,0.1,324,7.589,1.3,1.6,2,2,-6.2
7,"feb",2020,0,10.9,0,4.2,0,6.8,0,9.4,1002.5,15.2,0,26,0,300,0,37,0,153,7.838,0.7,1,0,-6.7,-10
8,"feb",2020,0,11.3,0,6.2,0,1.5,0,22.4,995.9,20.8,0,30,0,200,0,45,0,113,7.635,1,1.5,0,-10,-10
9,"feb",2020,0,12.8,0,4.7,0,6.4,0,17.6,985.5,27.5,0,41,0,250,0,62,1.4,407,8.86,0.6,1.1,0,-10,-10
10,"feb",2020,0,8.1,0,3.2,0,2.9,0,8.1,999.1,27.1,0,39,0,270,0,57,1.8,408,7.433,1.3,2.1,0,-6.8,-10
11,"feb",2020,0,7.1,0,3,0,0.4,0,3.3,1008.3,23.6,0,38,0,270,0,53,3.3,517,6.342,1.3,2.1,0,-2,-10
12,"feb",2020,0,8.5,0,3.7,0,0.5,0,23.2,998,12.3,0,24,0,180,0,36,0.8,302,6.316,0.7,1,0,-10,-10
13,"feb",2020,0,10,0,6.2,0,3,0,1.7,994.2,12,0,22,0,230,0,33,2.6,503,6.879,1,1.3,0,-0.7,-10
14,"feb",2020,0,11.3,0,7.9,0,4.2,0,4.6,1001.9,16.9,0,26,0,230,0,37,1.5,502,7.759,1,1.4,0,-3.6,-10
15,"feb",2020,0,11.4,0,6.5,0,5.9,0,23.4,987.4,22.9,0,33,0,220,0,54,0.4,200,8.252,0.5,0.9,0,-10,-10
16,"feb",2020,0,9.3,0,2.8,0,2,0,7.8,984.8,25.1,0,40,0,260,0,60,2.2,424,7.535,1.5,2.4,0,-6.3,-10
17,"feb",2020,0,8.3,0,4.8,0,0.7,0,5,1003.8,19.4,0,30,0,290,0,40,3.3,601,6.877,1.1,1.7,0,-3.9,-10
18,"feb",2020,0,8.9,0,5.1,0,2.8,0,7.8,1016.1,17.2,0,27,0,270,0,48,0.7,387,6.889,1.1,1.6,0,-6.7,-10
19,"feb",2020,0,10.8,0,6.9,0,4,0,13.7,1008.7,16.7,0,25,0,230,0,36,0,146,7.386,0.8,1.1,0,-10,-10
20,"feb",2020,0,10.3,0,4.7,0,2.8,0,7.1,1007.5,17.4,0,27,0,290,0,37,5.4,844,7.537,0.9,1.5,0,-6.2,-10
21,"feb",2020,0,11.4,0,8.5,0,3.7,0,11.3,1011.2,23.2,0,31,0,230,0,44,0,101,7.621,1.1,1.7,0,-10,-10
22,"feb",2020,0,12,0,7.5,0,6.6,0,11.3,1011.4,16.9,0,30,0,220,0,43,0,249,8.245,1.1,1.6,0,-10,-10
23,"feb",2020,0,12.2,0,5.9,0,6.7,0,6.9,1011.7,11.4,0,31,0,230,0,46,1.5,425,8.585,0.6,1,0,-6.3,-10
24,"feb",2020,0,11.7,0,5.4,0,5.4,0,11,1004.4,18.7,0,29,0,230,0,43,3.9,670,8.89,0.8,1.4,0,-10,-10
25,"feb",2020,0,7.7,0,2.8,0,2,0,5.8,1002.8,22.4,0,34,0,300,0,48,2.9,606,7.555,1.5,2.3,0,-4.3,-10
26,"feb",2020,0,7.7,0,3.5,0,0.6,0,2.6,1002.8,10.9,0,27,0,300,0,38,1.6,646,6.606,1.3,1.8,0,-1.3,-10
27,"feb",2020,0,8.6,0,2.9,0,-0.8,0,1.4,1002.6,5.8,0,11,0,180,0,20,6.6,1055,6.991,0.9,1.3,0,-0.5,-10
28,"feb",2020,0,12.7,0,4.9,0,5,0,19.6,990.2,16.1,0,27,0,250,0,40,0.2,398,8.169,0.9,1.3,0,-10,-10
29,"feb",2020,0,7.7,0,2.2,0,0.8,0,4.8,978.9,26.4,0,39,0,250,0,59,1.1,385,7.321,1.6,2.7,0,-3.2,-10
1,"mar",2020,0,7.9,0,3.1,0,0.4,0,2.9,983,15.4,0,30,0,270,0,41,5,898,6.554,1.3,2,0,-1.6,-10
2,"mar",2020,0,7.5,0,3,0,-0.3,0,4.8,989.8,16,0,26,0,300,0,34,4.6,838,6.309,1.3,2,0,-3.5,-10
3,"mar",2020,0,8.5,0,3.4,0,0.9,0,4.5,1000.7,6.8,0,17,0,280,0,24,4.6,922,6.436,1.1,1.6,0,-3.4,-10
4,"mar",2020,0,9.9,0,2.3,0,3.4,0,2.6,1001.3,6.1,0,15,0,80,0,20,4.8,792,7.018,1,1.4,0,-1.6,-10
5,"mar",2020,0,8.8,0,0.4,0,-3.1,0,3.4,998.1,8,0,25,0,290,0,36,5.4,958,5.972,0.8,1.3,0,-2.6,-10
6,"mar",2020,0,10.3,0,5.7,0,3.5,0,1,1004.7,14.4,0,28,0,290,0,48,4.5,1036,6.831,1.3,2,0.3,0.3,-9.2
7,"mar",2020,0,11.9,0,8.4,0,7.3,0,7.9,1002.4,19.3,0,30,0,200,0,46,0,195,8.407,0.9,1.4,0,-6.7,-10
8,"mar",2020,0,9.5,0,6.6,0,5.5,0,2,1002.9,17.6,0,25,0,270,0,42,5.4,1028,8.075,1.7,2.5,0,-0.3,-9.8
9,"mar",2020,0,11.6,0,7,0,5.6,0,11.6,1006.1,16.5,0,24,0,220,0,35,0,95,8.04,0.8,1.2,0,-10,-10
10,"mar",2020,0,11.6,0,7.4,0,7.8,0,1.3,1001.7,13.7,0,22,0,240,0,32,0.5,476,9.325,0.8,1.2,0,-0.5,-10
11,"mar",2020,0,11.4,0,3.5,0,4.7,0,5.6,1000,18.7,0,37,0,250,0,56,1.5,759,8.605,1.6,2.4,0,-4,-10
12,"mar",2020,0,9,0,2.8,0,0.5,0,3.4,1008.5,21,0,31,0,250,0,46,3.2,844,7.139,1.4,2.4,0,-2,-10
13,"mar",2020,0,11,0,6.3,0,4.2,0,6.8,1010,8.5,0,16,0,270,0,26,1.9,717,7.547,1.3,1.8,0,-5.5,-10
14,"mar",2020,0,11.1,0,6.7,0,5.3,0,5.1,1002.7,14.8,0,25,0,200,0,34,0.3,270,8.374,0.9,1.3,0,-4.2,-10
15,"mar",2020,0,9.2,0,3.2,0,3.7,0,4.6,1006.9,9.5,0,17,0,320,0,26,7.4,1294,7.917,1.3,2.1,0,-3.3,-10
16,"mar",2020,0,10.7,0,1.4,0,-2.7,0,6.5,1015.3,11.9,0,22,0,200,0,32,0.1,262,7.063,0.5,0.9,0,-6,-10
17,"mar",2020,0,12.9,0,7,0,7.9,0,5.7,1016.3,13.2,0,25,0,200,0,39,0,288,8.717,0.8,1.2,0,-4.9,-10
18,"mar",2020,0,8,0,3.4,0,4.3,0,0.6,1022.4,4.7,0,9,0,320,0,16,0,545,8.308,0.9,1.3,0.3,0.3,-9.2
19,"mar",2020,0,9.1,0,4,0,-1.3,0,0,1027.3,9.2,0,17,0,20,0,28,6,1229,7.301,1.7,2.4,2,2,-7
20,"mar",2020,0,8.3,0,3.3,0,1,0,0,1025.7,9.3,0,16,0,50,0,26,4.2,1025,6.765,1.7,2.4,3.7,3.7,-5
21,"mar",2020,0,7.7,0,5.2,0,4.6,0,14.3,1019,8,0,14,0,80,0,21,0,103,6.935,0.8,1.1,0,-9.8,-10
22,"mar",2020,0,11.8,0,6.4,0,5.8,0,0.9,1020.8,6.8,0,12,0,160,0,19,5.9,1338,7.894,1.7,2.4,0.8,0.8,-8.7
23,"mar",2020,0,10.7,0,7.3,0,4.7,0,0,1017.7,10.4,0,16,0,160,0,23,0.1,882,8.318,1.6,2.2,2.4,2.4,-6.7
24,"mar",2020,0,10.3,0,8.1,0,7,0,10.8,1013.9,12.2,0,17,0,160,0,26,0,330,8.568,0.9,1.3,0,-7.5,-10
25,"mar",2020,0,12.8,0,9.1,0,8.7,0,9.4,1017.3,7.7,0,14,0,180,0,21,1.4,903,9.685,1.4,1.9,0,-8,-10
26,"mar",2020,0,13.5,0,5.9,0,2.5,0,0,1021,3.2,0,8,0,300,0,11,7.7,1538,10.398,1.6,2.3,1.6,1.6,-7.9
27,"mar",2020,0,14.9,0,2.5,0,-1.8,0,0.1,1024.3,5,0,12,0,70,0,18,11,1831,9.663,2.1,2.9,3.6,3.6,-5.5
28,"mar",2020,0,12.9,0,6.7,0,5.7,0,0,1032,12.2,0,17,0,50,0,25,10,1793,9.698,2.7,3.9,6.1,6.1,-2.6
29,"mar",2020,0,9.3,0,3.2,0,1,0,0,1040.3,9.6,0,16,0,40,0,27,10.1,1812,8.41,2.3,3.4,8.3,8.3,-0.1
30,"mar",2020,0,10.7,0,1.7,0,-1,0,0,1038.9,10.8,0,18,0,10,0,29,5.1,1305,7.547,2,2.9,10.1,10.1,1.8
31,"mar",2020,0,10.8,0,5.3,0,3,0,0,1032.3,9,0,16,0,10,0,25,6.9,1487,8.175,2,3,12,12,3.9
1,"apr",2020,0,10.2,0,6.1,0,3.8,0,0,1026.2,7,0,13,0,330,0,19,4.4,1335,8.659,1.8,2.6,13.6,13.6,5.7
2,"apr",2020,0,11.6,0,7.1,0,3.6,0,0,1020.1,8.9,0,13,0,300,0,19,5.9,1543,9.543,1.9,2.8,15.3,15.3,7.6
3,"apr",2020,0,11.2,0,5.4,0,2.2,0,0.6,1014.9,5.9,0,12,0,260,0,16,0.5,997,9.895,1.3,1.9,15.8,15.8,8.3
4,"apr",2020,0,12.7,0,7,0,5.4,0,1.1,1005.8,12.3,0,19,0,130,0,30,1.5,1021,9.775,1.8,2.6,16.2,16.2,8.9
5,"apr",2020,0,14.1,0,7.3,0,9.8,0,12.2,993.6,18.1,0,25,0,140,0,50,0.3,291,10.135,1,1.6,4.9,4.9,-2.2
6,"apr",2020,0,12.4,0,5.8,0,5.8,0,0.6,1009.8,10.1,0,17,0,220,0,26,8.2,1879,10.158,2.2,3.4,6.4,6.4,-0.5
7,"apr",2020,0,12.9,0,5,0,2.5,0,0,1021.6,10.1,0,18,0,170,0,26,8.9,1956,10.137,2,3.2,8.3,8.3,1.6
8,"apr",2020,0,13.5,0,4.8,0,0.8,0,0,1021.3,4.4,0,10,0,280,0,15,11.3,2092,11.102,2.2,3.1,10.3,10.3,3.7
9,"apr",2020,0,17.3,0,5,0,3.1,0,0,1019,4.7,0,10,0,170,0,16,3.7,1446,11.562,2.1,2.9,12.2,12.2,5.8
10,"apr",2020,0,16.1,0,9.6,0,9.6,0,0.2,1018.8,2.1,0,8,0,200,0,11,0,637,12.087,1.3,1.7,13.1,13.1,6.9
11,"apr",2020,0,12.5,0,8.3,0,6,0,0.1,1020.1,4.2,0,10,0,260,0,14,5.9,1698,12.347,1.8,2.6,14.6,14.6,8.6
12,"apr",2020,0,10.9,0,6.6,0,6.1,0,9.9,1013.9,10.8,0,25,0,20,0,40,1.9,883,11.602,1.1,1.8,5.7,5.7,-0.2
13,"apr",2020,0,16.1,0,5.7,0,6.3,0,0,1021.2,8.9,0,21,0,60,0,32,11.3,2159,11.208,2.7,4,8.3,8.3,2.6
14,"apr",2020,0,12.9,0,3.2,0,-1.1,0,0,1023.7,3.5,0,8,0,320,0,12,12.5,2274,11.685,2.4,3.4,10.5,10.5,4.9
15,"apr",2020,0,15.9,0,1.1,0,-2.6,0,0,1017.3,4.4,0,12,0,250,0,15,12.7,2326,11.427,2.6,3.7,12.8,12.8,7.5
16,"apr",2020,0,19.5,0,4.3,0,-1.1,0,0,1011.1,4.4,0,11,0,80,0,16,7.2,1664,11.62,2.7,3.7,15.3,15.3,10.3
17,"apr",2020,0,16.9,0,10.9,0,7.4,0,14.2,1009.4,4.7,0,10,0,90,0,16,2.6,907,12.45,1.9,2.5,2.7,2.7,-2
18,"apr",2020,0,16.5,0,9.2,0,5.6,0,0.2,1011.3,5.1,0,13,0,70,0,18,1.5,1157,12.767,1.8,2.5,4.3,4.3,-0.3
19,"apr",2020,0,15.1,0,11,0,9.2,0,0.1,1014.4,9.2,0,15,0,110,0,22,2.8,1258,12.767,2.1,3,6.3,6.3,1.8
20,"apr",2020,0,17.8,0,6.5,0,8,0,0,1014.6,6.7,0,13,0,70,0,19,8.6,1889,13.01,2.9,4,9,9,4.7
21,"apr",2020,0,14.1,0,3.7,0,0.2,0,0,1016.2,3.8,0,8,0,260,0,12,5.9,1627,12.49,2.1,2.9,10.9,10.9,6.8
22,"apr",2020,0,18.7,0,9.5,0,7.8,0,0,1018.3,3.8,0,12,0,190,0,17,6.8,1908,13.64,2.9,3.9,13.6,13.6,9.7
23,"apr",2020,0,16.4,0,6.9,0,3.8,0,0,1017.2,2.6,0,7,0,240,0,10,4.6,1654,13.878,2.2,3,15.5,15.5,11.9
24,"apr",2020,0,15.4,0,6.4,0,2.4,0,0,1013.2,3.1,0,9,0,260,0,12,9.2,2161,14.298,2.6,3.5,17.7,17.7,14.5
25,"apr",2020,0,15.8,0,8,0,4.3,0,0,1010,3.5,0,9,0,270,0,13,7.2,1767,14.525,2.3,3.1,19.6,19.6,16.6
26,"apr",2020,0,12,0,9.7,0,9.5,0,0,1009.2,4.3,0,12,0,0,0,20,0,279,13.835,1,1.2,20.4,20.4,17.5
27,"apr",2020,0,13.2,0,8.2,0,7.8,0,0,1006.7,7.5,0,14,0,320,0,20,10.7,2319,13.28,3,4.4,22.9,22.9,20.3
28,"apr",2020,0,12.4,0,5.5,0,1.8,0,0,1000.3,5.1,0,10,0,120,0,18,11.1,2348,13.538,2.6,3.8,25,25,22.7
29,"apr",2020,0,12,0,4.1,0,5.2,0,20.5,991.5,7.7,0,19,0,230,0,34,3.3,1088,12.56,1.7,2.4,5.7,5.7,3.6
30,"apr",2020,0,12,0,2,0,-1.3,0,0.4,991.7,5.4,0,11,0,320,0,16,8.8,1940,11.702,2.1,3.1,7.3,7.3,5.3
1,"may",2020,0,12.1,0,5.9,0,4.1,0,1.1,1001.5,7.9,0,16,0,270,0,22,9.9,2187,12.26,2.5,3.8,8.6,8.6,6.7
2,"may",2020,0,14.3,0,2.3,0,-1.6,0,0.8,1008,4.8,0,11,0,260,0,18,6.5,1656,12.08,2.2,3,9.7,9.7,8.1
3,"may",2020,0,14.6,0,9.1,0,7.1,0,0,1012.2,3.7,0,7,0,210,0,11,0.4,1075,12.828,1.9,2.5,11.4,11.4,9.9
4,"may",2020,0,17,0,8.2,0,3.8,0,0,1012.8,7.5,0,15,0,50,0,29,13.1,2186,13.31,3.4,4.7,14.5,14.5,13.3
5,"may",2020,0,13.6,0,11.1,0,9.2,0,0,1011.5,14,0,22,0,90,0,37,4,1500,13.062,2.7,4,16.8,16.8,15.9
6,"may",2020,0,15.2,0,11.4,0,10.3,0,1.8,1015.4,10.9,0,18,0,100,0,29,0.8,925,13.075,1.8,2.6,16.5,16.5,15.8
7,"may",2020,0,14.6,0,11.2,0,11.5,0,8.1,1013.6,10.1,0,15,0,180,0,22,3,1537,13.548,2,3.2,10.2,10.2,9.6
8,"may",2020,0,17.4,0,8.9,0,11.2,0,0,1013.7,6,0,11,0,190,0,16,11.5,2523,14.76,3.2,4.6,13.1,13.1,12.9
9,"may",2020,0,20.5,0,8.1,0,4.8,0,0,1010.4,3.2,0,8,0,250,0,13,12.6,2691,15.628,3.7,4.9,16.4,16.4,16.4
10,"may",2020,0,16.2,0,7.4,0,6,0,0,1012.9,11.1,0,18,0,50,0,30,6,2111,15.445,3,4.5,18.9,18.9,19.2
11,"may",2020,0,12.6,0,4.2,0,2,0,0,1021.2,9,0,16,0,60,0,23,14.5,2887,13.675,3.6,5.4,21.8,21.8,22.5
12,"may",2020,0,14.1,0,1.7,0,-2.3,0,0,1020.5,6.5,0,14,0,20,0,23,14.3,2843,13.408,3.2,4.8,24.4,24.4,25.3
13,"may",2020,0,12.9,0,4.8,0,0.2,0,0,1018.6,7.4,0,13,0,350,0,23,11.5,2617,13.515,3.1,4.6,26.8,26.8,27.9
14,"may",2020,0,13.4,0,2.5,0,-2.2,0,0,1022.7,5,0,14,0,310,0,19,14.7,2907,13.613,3.4,4.8,29.3,29.3,30.6
15,"may",2020,0,14.3,0,3.8,0,-1.1,0,0,1025.4,5,0,11,0,320,0,17,14.5,2885,13.677,3.3,4.8,31.8,31.8,33.3
16,"may",2020,0,13.5,0,6.1,0,2,0,0.3,1023.2,5.9,0,11,0,210,0,14,0.3,1046,13.47,1.7,2.4,32.7,32.7,34.3
17,"may",2020,0,14.4,0,11,0,9.9,0,4.5,1019.6,11.6,0,16,0,190,0,24,0.5,900,13.62,1.7,2.6,29.4,29.4,31.1
18,"may",2020,0,14.1,0,11.5,0,10.7,0,3.6,1018,11.5,0,14,0,190,0,22,0,724,13.667,1.2,1.8,26.6,26.6,28.4
19,"may",2020,0,14.8,0,12,0,11.8,0,1.4,1018.5,9,0,15,0,170,0,21,1.7,1241,14.09,1.8,2.7,26.6,26.6,28.5
20,"may",2020,0,16.7,0,9.9,0,8.5,0,1.2,1013.5,10,0,18,0,180,0,27,7.5,1737,14.122,2.8,4.1,27.5,27.5,29.5
21,"may",2020,0,15.5,0,9.8,0,6.2,0,18.9,1006.6,12.5,0,28,0,200,0,47,2.9,1241,13.435,2.2,3.3,10.3,10.3,12.4
